YEAR,ROUTE,WATERS,MUNIT,FISHERY,DAYTYPE,MONTH,PHOURS,SDPHOURS,PARTY,INDHRS,SDINDHRS,MTRIP,TRIPS,SDTRIPS,NINTS,HOURS,USSHOURS,VPHOURS,VINDHRS,VTRIPS
2014,sax,WI,WI-2,Bad R.,All,All,94.8454772926455,24.9960577945977,2,189.690954585291,49.9921155891954,6.79868789908114,13.9505561514986,3.82267427100919,2,13,86.5,624.802905270868,2499.21162108347,14.6128385822356
2014,sax,WI,WI-2,All,Weekday,May,69.2363636363636,0,1.70588235294118,118.109090909091,0,4.01388888888889,17.2491978609626,0,3,12.0416666666667,48.890625,0,0,0
2014,sax,WI,WI-2,All,Weekday,Jun,828.494448299792,223.485333544627,2.13075170842825,1765.3159611381,478.558392421824,4.35515873015873,190.232893823734,53.0922925745834,21,91.4583333333333,470.581597222222,49945.694309553,229018.13495736,2818.79153082516
2014,sax,WI,WI-2,All,Weekday,Jul,1095.54368,325.274457213964,2.29206963249516,2511.0624,745.551705606474,5.38541666666667,203.42784,60.3991255174865,16,86.1666666666667,504.208333333333,105803.472515839,555847.345732722,3648.05436327708
2014,sax,WI,WI-2,All,Weekday,Aug,977.256,372.46735601392,2.2744014732965,2222.67248618785,847.140303272911,5.02777777777778,194.371359116022,74.081905063542,9,45.25,254.215277777778,138731.931296,717646.69342932,5488.12865784365
2014,sax,WI,WI-2,All,Weekday,All,2970.53049193616,542.661126414443,2.22760209201625,6617.15993823504,1225.77003312995,4.90768595871596,605.281290800718,109.338806248952,49,234.916666666667,1277.89583333333,294481.098121392,1502512.1741194,11954.9745519459
2014,sax,WI,WI-2,All,Weekend,May,10.08,0,1,10.08,0,3.75,2.688,0,1,3.75,14.0625,0,0,0
2014,sax,WI,WI-2,All,Weekend,Jun,368.319551059121,237.153733544725,2.60409431548163,959.138849193803,617.570689419064,3.79930555555556,96.9439140056908,62.42028446434,12,45.5916666666667,203.088958333333,56241.8933342025,381393.556429538,3896.29191260913
2014,sax,WI,WI-2,All,Weekend,Jul,1198.11201532913,546.21083984402,2.76866902237927,3317.17562218215,1529.53793595121,5.52734375,216.760901713255,99.7841730558746,32,176.875,1097.15451388889,298346.28156311,2339486.29751389,9956.88119244473
2014,sax,WI,WI-2,All,Weekend,Aug,635.124792013311,342.724391524819,2.36007702182285,1498.94342762063,814.083197750538,4.99358974358974,127.188019966722,68.900139521297,26,129.833333333333,734.670138888889,117460.008546057,662731.452859741,4747.22922605419
2014,sax,WI,WI-2,All,Weekend,Sep,260.389272030651,167.284854521332,2.49189189189189,648.861915708812,416.855772618022,4.74358974358974,54.8928735632184,35.2654558180106,13,61.6666666666667,321.277777777778,27984.2225522233,173768.735164968,1243.65237405205
2014,sax,WI,WI-2,All,Weekend,All,2472.02563043221,707.129695314511,2.60280465359918,6434.19981470539,1886.10181113537,4.95918959127679,498.473709248886,140.868927394085,84,417.716666666667,2370.25388888889,500032.405995593,3557380.04196814,19844.0547051601
2014,sax,WI,WI-2,All,All,May,79.3163636363636,0,1.61617458279846,128.189090909091,0,3.9783105022831,19.9371978609626,0,4,15.7916666666667,62.953125,0,0,0
2014,sax,WI,WI-2,All,All,Jun,1196.81399935891,325.864370012672,2.27642291265918,2724.4548103319,781.288481539885,4.16751620162095,287.176807829424,81.9456127162052,33,137.05,673.670555555556,106187.587643756,610411.691386898,6715.08344343429
2014,sax,WI,WI-2,All,All,Jul,2293.65569532913,635.72773581066,2.54102567968286,5828.23802218215,1701.56799548141,5.45863196138263,420.188741713255,116.640196997955,48,263.041666666667,1601.36284722222,404149.754078948,2895333.64324661,13604.9355557218
2014,sax,WI,WI-2,All,All,Aug,1612.38079201331,506.154067297752,2.30814949684525,3721.61591380848,1174.89495117183,5.01425521038343,321.559379082744,101.169945556464,35,175.083333333333,988.885416666667,256191.939842057,1380378.14628906,10235.3578838978
2014,sax,WI,WI-2,All,All,Sep,260.389272030651,167.284854521332,2.49189189189189,648.861915708812,416.855772618022,4.74358974358974,54.8928735632184,35.2654558180106,13,61.6666666666667,321.277777777778,27984.2225522233,173768.735164968,1243.65237405205
2014,sax,WI,WI-2,All,All,All,5442.55612236837,891.354869912643,2.39802024260267,13051.3597529404,2249.42041781601,4.93094583682408,1103.7550000496,178.322823152579,133,652.633333333333,3648.14972222222,794513.504116984,5059892.21608754,31799.029257106
2014,sax,Non-WI,MI,Cold-Open,Weekday,May,20.3636363636364,0,1,20.3636363636364,0,3.54166666666667,5.74973262032086,0,1,3.54166666666667,12.5434027777778,0,0,0
2014,sax,Non-WI,MI,Cold-Open,Weekday,Jun,259.305551700208,75.8935360451419,2.53129548762737,656.378972935462,192.108965331152,3.578125,72.4696738376128,21.2104205541008,8,28.625,122.345486111111,5759.82881343525,36905.8545606059,449.881940081821
2014,sax,Non-WI,MI,Cold-Open,Weekday,Jul,96.41632,28.6266688650587,2.31868131868132,223.55872,66.3761223134877,3.79166666666667,25.42848,7.54989068968581,2,7.58333333333333,29.1736111111111,819.48617030972,4405.78961337508,57.0008494262044
2014,sax,Non-WI,MI,Cold-Open,Weekday,All,376.085508063845,81.1129766667761,2.39387402597353,900.301329299098,203.252660927184,3.62849181894782,103.647886457934,22.5140575975995,11,39.75,164.0625,6579.31498374497,41311.644173981,506.882789508026
2014,sax,Non-WI,MI,Cold-Open,Weekend,Jun,57.5604489408789,37.0620439007019,2.41520467836257,139.020265570661,89.5124218186543,2.375,24.2359785014227,15.605071116085,3,7.125,18.3211805555556,1373.59509809755,8012.47365984069,243.518244538071
2014,sax,Non-WI,MI,Cold-Open,Weekend,Jul,53.9079846708746,25.6033181031976,2.69633507853403,145.353990081154,69.035124728517,2.65277777777778,20.3213345356177,9.65151258340432,3,7.95833333333333,23.7309027777778,655.529897893524,4765.8484462819,93.1516951476118
2014,sax,Non-WI,MI,Cold-Open,Weekend,Aug,99.8752079866889,56.2234864636918,2.08163265306122,207.903494176373,117.036645291767,3.40277777777778,29.351081530782,16.5228205117788,6,20.4166666666667,72.3854166666667,3161.08043013293,13697.5763411508,273.003597664459
2014,sax,Non-WI,MI,Cold-Open,Weekend,Sep,15.1307279693487,9.72060641137471,1,15.1307279693487,9.72060641137471,3.58333333333333,4.22252873563218,2.7127273706162,1,3.58333333333333,12.8402777777778,94.490189004859,94.490189004859,7.35888978729026
2014,sax,Non-WI,MI,Cold-Open,Weekend,All,226.474369567791,72.6959119560988,2.24046755827552,507.408477797536,163.004259564829,2.89865215963444,78.1309233034546,24.8401374218709,13,39.0833333333333,127.277777777778,5284.69561512887,26570.3886362782,617.032427137431
2014,sax,Non-WI,MI,Cold-Open,All,May,20.3636363636364,0,1,20.3636363636364,0,3.54166666666667,5.74973262032086,0,1,3.54166666666667,12.5434027777778,0,0,0
2014,sax,Non-WI,MI,Cold-Open,All,Jun,316.866000641087,84.4595992858882,2.51020695466494,795.399238506122,211.939444701657,3.27660269050461,96.7056523390355,26.3324929435079,11,35.75,140.666666666667,7133.4239115328,44918.3282204466,693.400184619892
2014,sax,Non-WI,MI,Cold-Open,All,Jul,150.324304670875,38.4059379289615,2.45411220021183,368.912710081154,95.7686695096939,3.28579047143115,45.7498145356177,12.2536747375559,5,15.5416666666667,52.9045138888889,1475.01606820324,9171.63805965698,150.152544573816
2014,sax,Non-WI,MI,Cold-Open,All,Aug,99.8752079866889,56.2234864636918,2.08163265306122,207.903494176373,117.036645291767,3.40277777777778,29.351081530782,16.5228205117788,6,20.4166666666667,72.3854166666667,3161.08043013293,13697.5763411508,273.003597664459
2014,sax,Non-WI,MI,Cold-Open,All,Sep,15.1307279693487,9.72060641137471,1,15.1307279693487,9.72060641137471,3.58333333333333,4.22252873563218,2.7127273706162,1,3.58333333333333,12.8402777777778,94.490189004859,94.490189004859,7.35888978729026
2014,sax,Non-WI,MI,Cold-Open,All,All,602.559877631636,108.922039087018,2.33621563491689,1407.70980709663,260.541806261988,3.31479713406962,181.778809761388,33.5248447669107,24,78.8333333333333,291.340277777778,11864.0105988738,67882.0328102592,1123.91521664546
2014,sax,Non-WI,MI,All,Weekday,May,20.3636363636364,0,1,20.3636363636364,0,3.54166666666667,5.74973262032086,0,1,3.54166666666667,12.5434027777778,0,0,0
2014,sax,Non-WI,MI,All,Weekday,Jun,259.305551700208,75.8935360451419,2.53129548762737,656.378972935462,192.108965331152,3.578125,72.4696738376128,21.2104205541008,8,28.625,122.345486111111,5759.82881343525,36905.8545606059,449.881940081821
2014,sax,Non-WI,MI,All,Weekday,Jul,96.41632,28.6266688650587,2.31868131868132,223.55872,66.3761223134877,3.79166666666667,25.42848,7.54989068968581,2,7.58333333333333,29.1736111111111,819.48617030972,4405.78961337508,57.0008494262044
2014,sax,Non-WI,MI,All,Weekday,All,376.085508063845,81.1129766667761,2.39387402597353,900.301329299098,203.252660927184,3.62849181894782,103.647886457934,22.5140575975995,11,39.75,164.0625,6579.31498374497,41311.644173981,506.882789508026
2014,sax,Non-WI,MI,All,Weekend,Jun,57.5604489408789,37.0620439007019,2.41520467836257,139.020265570661,89.5124218186543,2.375,24.2359785014227,15.605071116085,3,7.125,18.3211805555556,1373.59509809755,8012.47365984069,243.518244538071
2014,sax,Non-WI,MI,All,Weekend,Jul,53.9079846708746,25.6033181031976,2.69633507853403,145.353990081154,69.035124728517,2.65277777777778,20.3213345356177,9.65151258340432,3,7.95833333333333,23.7309027777778,655.529897893524,4765.8484462819,93.1516951476118
2014,sax,Non-WI,MI,All,Weekend,Aug,99.8752079866889,56.2234864636918,2.08163265306122,207.903494176373,117.036645291767,3.40277777777778,29.351081530782,16.5228205117788,6,20.4166666666667,72.3854166666667,3161.08043013293,13697.5763411508,273.003597664459
2014,sax,Non-WI,MI,All,Weekend,Sep,15.1307279693487,9.72060641137471,1,15.1307279693487,9.72060641137471,3.58333333333333,4.22252873563218,2.7127273706162,1,3.58333333333333,12.8402777777778,94.490189004859,94.490189004859,7.35888978729026
2014,sax,Non-WI,MI,All,Weekend,All,226.474369567791,72.6959119560988,2.24046755827552,507.408477797536,163.004259564829,2.89865215963444,78.1309233034546,24.8401374218709,13,39.0833333333333,127.277777777778,5284.69561512887,26570.3886362782,617.032427137431
2014,sax,Non-WI,MI,All,All,May,20.3636363636364,0,1,20.3636363636364,0,3.54166666666667,5.74973262032086,0,1,3.54166666666667,12.5434027777778,0,0,0
2014,sax,Non-WI,MI,All,All,Jun,316.866000641087,84.4595992858882,2.51020695466494,795.399238506122,211.939444701657,3.27660269050461,96.7056523390355,26.3324929435079,11,35.75,140.666666666667,7133.4239115328,44918.3282204466,693.400184619892
2014,sax,Non-WI,MI,All,All,Jul,150.324304670875,38.4059379289615,2.45411220021183,368.912710081154,95.7686695096939,3.28579047143115,45.7498145356177,12.2536747375559,5,15.5416666666667,52.9045138888889,1475.01606820324,9171.63805965698,150.152544573816
2014,sax,Non-WI,MI,All,All,Aug,99.8752079866889,56.2234864636918,2.08163265306122,207.903494176373,117.036645291767,3.40277777777778,29.351081530782,16.5228205117788,6,20.4166666666667,72.3854166666667,3161.08043013293,13697.5763411508,273.003597664459
2014,sax,Non-WI,MI,All,All,Sep,15.1307279693487,9.72060641137471,1,15.1307279693487,9.72060641137471,3.58333333333333,4.22252873563218,2.7127273706162,1,3.58333333333333,12.8402777777778,94.490189004859,94.490189004859,7.35888978729026
2014,sax,Non-WI,MI,All,All,All,602.559877631636,108.922039087018,2.33621563491689,1407.70980709663,260.541806261988,3.31479713406962,181.778809761388,33.5248447669107,24,78.8333333333333,291.340277777778,11864.0105988738,67882.0328102592,1123.91521664546
2014,sup,WI,WI-1,Cold-Open,Weekday,May,138.072951440632,85.8848314074915,1.70707892595606,235.701425648858,146.612185755018,4.09666666666667,33.7037310270054,20.9645642166375,5,20.4833333333333,91.7613888888889,7376.20426589324,21495.1330118639,439.512952793516
2014,sup,WI,WI-1,Cold-Open,Weekday,Jun,810.138867865192,225.322013764258,2.294033069734,1858.48535395962,516.896150914269,3.59741379310345,225.200356272136,62.6344442766689,29,104.325,505.288125,50770.0098867806,267181.630829986,3923.07360984715
2014,sup,WI,WI-1,Cold-Open,Weekday,Jul,941.766856117772,201.169902629004,2.39946675031368,2259.73825780204,482.700492522134,3.9358024691358,239.282043116498,51.1128046202927,27,106.266666666667,528.721111111111,40469.3297237629,232999.765481111,2612.51879615221
2014,sup,WI,WI-1,Cold-Open,Weekday,Aug,610.796766498582,155.160907585151,2.46921496095356,1508.18851394035,383.125634364386,4.60795454545455,132.552689153823,33.6724041121905,22,101.375,567.781319444444,24074.9072426476,146785.251707113,1133.83079869466
2014,sup,WI,WI-1,Cold-Open,Weekday,Sep,268.82304679755,71.2565415517276,1.98481880509305,533.565038526184,141.431323657763,3.78148148148148,71.0893463617418,18.843551634639,9,34.0333333333333,143.517638888889,5077.49471391308,20002.8193115869,355.079438207307
2014,sup,WI,WI-1,Cold-Open,Weekday,All,2769.59848871973,357.446423723888,2.30924396295201,6395.67858987705,829.737669593023,3.94626295034049,701.828165931204,92.0000847591721,92,366.483333333333,1837.06958333333,127767.945832997,688464.600341661,8464.01559569485
2014,sup,WI,WI-1,Cold-Open,Weekend,May,63.3439573921065,16.7784871453421,3.44659255679072,218.320812065303,57.8286089093449,4.31041666666667,14.6955531890822,3.89254414198367,4,17.2416666666667,75.285625,281.517630886411,3344.14800838997,15.1518998972914
2014,sup,WI,WI-1,Cold-Open,Weekend,Jun,885.032034316061,418.401413070213,2.88936093283919,2557.17698426402,1208.91269716979,5.26809523809524,167.998487938509,79.4217633053825,35,184.383333333333,1200.63597222222,175059.742459151,1461469.90937833,6307.8164865362
2014,sup,WI,WI-1,Cold-Open,Weekend,Jul,1008.05704660326,199.039663078392,2.64135570519737,2662.63723120994,525.734549632673,4.97759259259259,202.518994443901,39.9871342171702,45,223.991666666667,1323.97006944444,39616.7874783599,276396.81667747,1598.97090290199
2014,sup,WI,WI-1,Cold-Open,Weekend,Aug,563.925925766791,146.79233250432,2.72497415170599,1536.68357119138,400.005311742903,4.66622807017544,120.852628136882,31.4584564442006,38,177.316666666667,927.004305555556,21547.9888820589,160004.249422537,989.634481851664
2014,sup,WI,WI-1,Cold-Open,Weekend,Sep,269.153836942952,56.3892488379112,2.37064220183486,638.06744464274,133.67873302492,5.14722222222222,52.2910854287439,10.9552777019148,15,77.2083333333333,441.243125,3179.74738450387,17870.0036631478,120.018109526071
2014,sup,WI,WI-1,Cold-Open,Weekend,All,2789.51280102117,489.577147990957,2.72910955654567,7612.88604337338,1385.31048041581,4.99593280699494,558.356749137118,95.0346877761652,137,680.141666666667,3968.13909722222,239685.78383496,1919085.12714987,9031.59188071321
2014,sup,WI,WI-1,Cold-Open,All,May,201.416908832739,87.5084104345385,2.25414162269361,454.022237714161,157.604825497996,4.16156792595269,48.3992842160877,21.3228715864165,9,37.725,167.047013888889,7657.72189677965,24839.2810202539,454.664852690808
2014,sup,WI,WI-1,Cold-Open,All,Jun,1695.17090218125,475.215479909831,2.60484788438842,4415.66233822364,1314.78193637132,4.31123063340724,393.198844210645,101.147862539865,64,288.708333333333,1705.92409722222,225829.752345931,1728651.54020831,10230.8900963833
2014,sup,WI,WI-1,Cold-Open,All,Jul,1949.82390272104,282.994906671697,2.52452310290312,4922.37548901197,713.720240821697,4.41335292802356,441.801037560399,64.8959913943396,72,330.258333333333,1852.69118055556,80086.1172021228,509396.582158581,4211.4896990542
2014,sup,WI,WI-1,Cold-Open,All,Aug,1174.72269226537,213.595168776605,2.59199222521181,3044.87208513173,553.885819578051,4.63574602468874,253.405317290704,46.0810729101041,60,278.691666666667,1494.785625,45622.8961247065,306789.50112965,2123.46528054633
2014,sup,WI,WI-1,Cold-Open,All,Sep,537.976883740501,90.8693683174751,2.17784912062146,1171.63248316892,194.609411321073,4.36030962068643,123.380431790486,21.7967325013034,24,111.241666666667,584.760763888889,8257.24209841695,37872.8229747347,475.097547733378
2014,sup,WI,WI-1,Cold-Open,All,All,5559.1112897409,606.179618321135,2.51992879852983,14008.5646332504,1614.79092377048,4.41134568686652,1260.18491506832,132.27096233266,229,1046.625,5805.20868055556,367453.729667957,2607549.72749153,17495.6074764081
2014,sup,WI,WI-1,Warm-Open,Weekday,May,217.726102434455,135.431084839478,1.39834881320949,304.457036943949,189.379896756958,3.23,67.4074620540109,41.9291284332749,10,32.3,129.981111111111,18341.5787407979,35864.7452956762,1758.05181117406
2014,sup,WI,WI-1,Warm-Open,Weekday,Jun,2151.24581711339,598.320928473938,2.0499052432091,4409.85007993238,1226.50120840046,3.1126404494382,691.132127869658,192.222949676674,89,277.025,1057.12493055556,357987.933449916,1504305.21420779,36949.662382401
2014,sup,WI,WI-1,Warm-Open,Weekday,Jul,2255.52866630277,481.801285774185,2.13385285354114,4812.966280834,1028.09304848904,3.53483796296296,638.085448310661,136.30081232078,72,254.508333333333,1121.48284722222,232132.478973658,1056975.31635148,18577.9114393046
2014,sup,WI,WI-1,Warm-Open,Weekday,Aug,1965.44508216909,499.282673852916,2.08603908545153,4099.99526171321,1041.52317234593,4.37015765765766,449.742374562876,114.248206349728,75,326.208333333333,1866.19395833333,249283.188409717,1084770.51853353,13052.65265413
2014,sup,WI,WI-1,Warm-Open,Weekday,Sep,121.77341737891,32.2783060408168,1.60756756756757,195.758996370204,51.8895579272375,2.56944444444444,47.3928975744945,12.562367756426,6,15.4166666666667,50.2908333333333,1041.88904086463,2692.52622188413,157.813083647692
2014,sup,WI,WI-1,Warm-Open,Weekday,All,6711.71908539861,926.707650025051,2.05953608604774,13823.0276557937,1919.53336011916,3.54412279560409,1893.7603103717,265.511000470145,252,905.458333333333,4225.07368055556,858787.068614953,3684608.32061036,70496.0913706574
2014,sup,WI,WI-1,Warm-Open,Weekend,May,317.423948884176,84.0789534668474,1.96132330246914,622.570987708306,164.906010681746,2.88,110.216648918117,29.1940810648776,30,86.4,315.357083333333,7069.27041608028,27193.9923589681,852.294369222642
2014,sup,WI,WI-1,Warm-Open,Weekend,Jun,855.91229640672,404.63497409728,2.44630339284045,2093.82115467362,989.859909996083,3.56266666666667,240.244843677036,113.576433597665,51,178.316666666667,853.550138888889,163729.462262706,979822.641417454,12899.6062687647
2014,sup,WI,WI-1,Warm-Open,Weekend,Jul,1470.40041021519,290.328809491221,2.15114647894509,3163.04666507382,624.539796273359,3.55135869565217,414.038833085309,81.751474399548,92,326.725,1406.63520833333,84290.8176205897,390049.957129168,6683.30356649995
2014,sup,WI,WI-1,Warm-Open,Weekend,Aug,1294.81929830164,337.047006148654,1.98861961683314,2574.90305685677,670.258288222094,4.15584192439863,311.566060946606,81.1019794015449,98,407.133333333333,2046.88430555556,113600.684353771,449246.172930412,6577.53106284861
2014,sup,WI,WI-1,Warm-Open,Weekend,Sep,319.585683778674,66.955005554869,2.07390237251159,662.78950780933,138.85814487177,4.16704545454545,76.6935919621578,16.067740629475,22,91.675,513.440347222222,4482.97276885254,19281.5843972293,258.172288936081
2014,sup,WI,WI-1,Warm-Open,Weekend,All,4258.1416375864,610.879044837846,2.14110570950609,9117.13137212185,1365.86761738949,3.69386664758922,1152.75997858923,165.139055211879,293,1090.25,5135.86708333333,373173.207421999,1865594.34823323,27270.907556272
2014,sup,WI,WI-1,Warm-Open,All,May,535.150051318631,159.407807703632,1.73227681164941,927.028024652255,251.114988908755,3.01282325011949,177.624110972128,51.0915470542506,40,118.7,445.338194444444,25410.8491568782,63058.7376546443,2610.34618039671
2014,sup,WI,WI-1,Warm-Open,All,Jun,3007.15811352011,722.300073177777,2.16273005578445,6503.671234606,1576.11162536961,3.22872285378311,931.376971546694,223.269497807394,140,455.341666666667,1910.67506944444,521717.395712622,2484127.85562525,49849.2686511657
2014,sup,WI,WI-1,Warm-Open,All,Jul,3725.92907651796,562.515152324137,2.1406776087541,7976.01294590782,1202.9236357644,3.54133930981457,1052.12428139597,158.937770859556,164,581.233333333333,2528.11805555556,316423.296594247,1447025.27348065,25261.2150058046
2014,sup,WI,WI-1,Warm-Open,All,Aug,3260.26438047073,602.398433566595,2.04734878513326,6674.89831856998,1238.55427473484,4.28244877950013,761.308435509482,140.107757518913,173,733.341666666667,3913.07826388889,362883.872763488,1534016.69146394,19630.1837169786
2014,sup,WI,WI-1,Warm-Open,All,Sep,441.359101157583,74.3294141623434,1.94523802030537,858.548504179534,148.236670966106,3.55686668875595,124.086489536652,20.3957194671768,28,107.091666666667,563.731180555556,5524.86180971717,21974.1106191135,415.985372583773
2014,sup,WI,WI-1,Warm-Open,All,All,10969.860722985,1109.93705949344,2.09119874966592,22940.1590279156,2355.88681155177,3.60078374095664,3046.52028896092,312.677148072783,545,1995.70833333333,9360.94076388889,1231960.27603695,5550202.66884359,97766.9989269294
2014,sup,WI,WI-1,Non-Fishing,Weekday,May,22.4691540180036,13.976376144425,2.18,48.9827557592479,30.4684999948464,1.11111111111111,20.2222386162033,12.5787385299825,3,3.33333333333333,5.15944444444444,195.339090130452,928.329491935958,158.224663005666
2014,sup,WI,WI-1,Non-Fishing,Weekday,Jun,137.773436351545,38.3186011106403,2.7444809769845,378.1165752006,105.164671812809,1.47847222222222,93.1863543195044,25.9177010800009,12,17.7416666666667,40.2311805555556,1468.31519107636,11059.6081974959,671.727229272282
2014,sup,WI,WI-1,Non-Fishing,Weekday,Jul,408.108817982027,87.1757278801658,3.04922186029678,1244.41432917068,265.818135139485,1.91875,212.695149436887,45.4336041069268,24,46.05,151.159166666667,7599.60753143672,70659.2809690335,2064.21238214496
2014,sup,WI,WI-1,Non-Fishing,Weekday,Aug,260.084443112425,66.0693383716465,3.08301158301158,801.843350676724,203.692535481698,2.87777777777778,90.3768335139701,22.9584573492208,15,43.1666666666667,178.421111111111,4365.15747286712,41490.6490109627,527.09076385599
2014,sup,WI,WI-1,Non-Fishing,Weekday,Sep,207.738867701534,55.0650453323341,2.96958174904943,616.89755009467,163.520153629479,2.39090909090909,86.8869788865733,23.0310075534477,11,26.3,90.6133333333333,3032.159217452,26738.8406430083,530.427308926965
2014,sup,WI,WI-1,Non-Fishing,Weekday,All,1036.17471916554,129.075863363228,2.98236822781258,3090.25456090192,388.428511199212,2.05848531424026,503.367554773138,62.8624080608265,65,136.591666666667,465.584236111111,16660.5785029627,150876.708312436,3951.68234720586
2014,sup,WI,WI-1,Non-Fishing,Weekend,May,31.3505134700421,8.30409416956517,2.037109375,63.8644249008865,16.916348083704,1.42222222222222,22.0433297836233,5.83881621297551,6,8.53333333333333,14.86375,68.9579799770062,286.162832489038,34.0917747689057
2014,sup,WI,WI-1,Non-Fishing,Weekend,Jun,6.87993807748181,3.25251030679185,1.76744186046512,12.1598905555492,5.74862286781816,0.477777777777778,14.3998703947294,6.80757971188993,3,1.43333333333333,0.793888888888889,10.5788232957872,33.0466648764019,46.3431415337353
2014,sup,WI,WI-1,Non-Fishing,Weekend,Jul,613.407532060083,121.116586528896,3.13903154805576,1925.50559495163,380.188786107029,5.67916666666667,108.010130370081,21.3264715824908,24,136.3,6328.04222222222,14669.2275324115,144543.513081536,454.818390158787
2014,sup,WI,WI-1,Non-Fishing,Weekend,Aug,114.173930266159,29.7199627986,3.01067780872795,343.740918187578,89.4772324739652,2.63888888888889,43.2659104166498,11.2623016921011,13,35.9,144.491111111111,883.276188750168,8006.17513120001,126.839439403902
2014,sup,WI,WI-1,Non-Fishing,Weekend,Sep,186.679174980616,39.1103413958357,2.92499221910987,546.035134288151,114.39744426955,2.975,62.7493025144927,13.1463332422977,18,53.55,235.599722222222,1529.61880409882,13086.7752554048,172.826077717542
2014,sup,WI,WI-1,Non-Fishing,Weekend,All,952.491088854382,131.002516496948,3.03552022346092,2891.30596288379,407.376573903687,3.80283717716453,250.468543479576,28.8949619065828,64,235.716666666667,6723.79069444444,17161.6593285332,165955.672965506,834.918823582872
2014,sup,WI,WI-1,Non-Fishing,All,May,53.8196674880457,16.2572159396207,2.09676473168846,112.847180660134,34.8495670622319,1.2733690690947,42.2655683998266,13.8678202243385,9,11.8666666666667,20.0231944444444,264.297070107458,1214.492324425,192.316437774571
2014,sup,WI,WI-1,Non-Fishing,All,Jun,144.653374429027,38.4563910731643,2.69801148640079,390.276465756149,105.321673279398,1.34453434734093,107.586224714234,26.7968350893537,15,19.175,41.0250694444444,1478.89401437215,11092.6548623723,718.070370806017
2014,sup,WI,WI-1,Non-Fishing,All,Jul,1021.51635004211,149.227460823563,3.1031514316845,3169.9199241223,463.899551681794,3.18521837450559,320.705279806968,50.1899469246954,48,182.35,6479.20138888889,22268.8350638482,215202.794050569,2519.03077230374
2014,sup,WI,WI-1,Non-Fishing,All,Aug,374.258373378584,72.4460741629061,3.06094492562088,1145.5842688643,222.478817288664,2.80043915869371,133.64274393062,25.5720590344206,28,79.0666666666667,322.912222222222,5248.43366161729,49496.8241421628,653.930203259893
2014,sup,WI,WI-1,Non-Fishing,All,Sep,394.41804268215,67.5409358948395,2.94847739843381,1162.93268438282,199.563563554104,2.63584499019327,149.636281401066,26.518925065781,29,79.85,326.213055555556,4561.77802155082,39825.6158984131,703.253386644507
2014,sup,WI,WI-1,Non-Fishing,All,All,1988.66580801992,183.908232092791,3.00782589998943,5981.56052378571,562.878655909018,2.63806126110087,753.836098252714,69.1852670067026,129,372.308333333333,7189.37493055555,33822.2378314959,316832.381277943,4786.60117078873
2014,sup,WI,WI-1,All,Weekday,May,378.268207893091,160.975532603006,1.55746955746956,589.141218352055,241.429508965818,3.11759259259259,121.33343169722,48.5364752219735,18,56.1166666666667,226.901944444444,25913.1220968216,58288.2077994761,2355.78942697325
2014,sup,WI,WI-1,All,Weekday,Jun,3099.15812133013,640.489077602243,2.14459919400305,6646.4520090926,1335.12038904185,3.0699358974359,1009.5188384613,203.824589344663,130,399.091666666667,1602.64423611111,410226.258527772,1782546.45323527,41544.4632215204
2014,sup,WI,WI-1,All,Weekday,Jul,3605.40434040257,529.340548445759,2.30684774370634,8317.11886780672,1166.46232806792,3.30752032520325,1090.06264086405,152.494729802711,123,406.825,1801.363125,280201.416228857,1360634.36280162,23254.6426176018
2014,sup,WI,WI-1,All,Weekday,Aug,2836.3262917801,526.994547528939,2.25997521685254,6410.02712633029,1128.29358734844,4.21650778552962,672.671897230669,121.299522738882,112,470.75,2612.39638888889,277723.253125232,1273046.4192516,14713.5742166807
2014,sup,WI,WI-1,All,Weekday,Sep,598.335331877993,95.6636972536067,2.24994499449945,1346.22158499106,222.337999848158,2.91346153846154,205.36922282281,32.3004617735097,26,75.75,284.421805555556,9151.54297222971,49434.1861764793,1043.31983078196
2014,sup,WI,WI-1,All,Weekday,All,10517.4922932839,1001.60650604462,2.21620897421119,23308.9608065727,2126.95783438799,3.39388238742836,3098.95603107604,287.944073239159,409,1408.53333333333,6527.7275,1003215.59295091,4523949.62926445,82911.7893135581
2014,sup,WI,WI-1,All,Weekend,May,412.118419746324,86.1379476592268,2.19537924374118,904.756224674495,175.568514261091,2.804375,146.955531890822,30.0256231224073,40,112.175,405.506458333333,7419.7460269437,30824.3031998471,901.538043888839
2014,sup,WI,WI-1,All,Weekend,Jun,1747.82426880026,582.065102497266,2.66797876235811,4663.15802949319,1562.47419097426,4.13546050305991,422.643202010274,138.757939941593,89,364.133333333333,2054.98,338799.783545153,2441325.59746066,19253.7658968346
2014,sup,WI,WI-1,All,Weekend,Jul,3091.86498887854,372.259093416616,2.50696247058538,7751.18949123538,900.54999133206,4.26718426501035,724.567957899291,93.4724176405036,161,687.016666666667,9058.6475,138576.832631361,810990.286888174,8737.09285956073
2014,sup,WI,WI-1,All,Weekend,Aug,1972.91915433459,368.825093268584,2.25824131538648,4455.32754623572,785.656793698208,4.14753632219288,475.684599500137,87.7154774489895,149,620.35,3118.37972222222,136031.94942458,617256.597484149,7694.00498410418
